ID	TARGET	TEXT	STANCE	WORDS	IS_CORRECT	PREDICT
858	春节放鞭炮	济南市全民参与环保行动工作组、市环保局9日向广大市民发出倡议：今年春节期间少放或不放烟花爆竹，过一个文明祥和的环保年。　　烟花爆|少放鞭炮吧...	AGAINST	济南 济南市 南市 全民 参与 环保 行动 工作 工作组 市 环保 环保局 NUMBER 日 向 广大 市民 发出 倡议 今年 今年春节 春节 期间 少 放 或 不放 烟花 烟花爆竹 爆竹 过 一个 文明 祥和 环保 年 烟花 爆 少 放鞭 放鞭炮 鞭炮	True	AGAINST
859	春节放鞭炮	我刚刚填写了问卷星上的一个问卷（人们对春节放鞭炮），大家一起帮忙来填写吧！ http://t.cn/Rwnx25D	NONE	我 刚刚 填写 问卷 星 上 一个 问卷 人们 对 春节 放鞭 放鞭炮 鞭炮 大家 一起 帮忙 来 填写	False	AGAINST
860	春节放鞭炮	使烟花爆竹销量减少,鞭炮垃圾也大大减少。春节期间省城清理鞭炮纸屑889吨,比去年同期减少四成多。	AGAINST	使 烟花 烟花爆竹 爆竹 销量 减少 鞭炮 垃圾 也 大大 大大减少 减少 春节 期间 省城 清理 鞭炮 纸屑 NUMBER 吨 比 去年 去年同期 同期 减少 四成 多	False	FAVOR
861	春节放鞭炮	宁乡城镇及乡村都喜欢燃放鞭炮、礼花，我曾记得过年前后的老家黄材街上鞭炮声震耳欲聋，满地通红的纸屑。-宁乡网-红网宁乡站 http://t.cn/8Fz3Fsh	AGAINST	宁乡 城镇 及 乡村 都 喜欢 燃放 燃放鞭炮 放鞭 放鞭炮 鞭炮 礼花 我 曾 记得 过年 前后 老家 黄 材 街上 鞭炮 鞭炮声 炮声 震耳 震耳欲聋 满地 通红 纸屑 宁乡 网 红 网 宁乡 站	False	FAVOR
866	春节放鞭炮	#生活资讯#【春节放鞭炮注意安全小常识】在春节到来之际，提醒大家在燃放烟花炮竹时一定要注意安全，防止危险发生，防患于未然！请注意以下几点：	FAVOR	生活 资讯 春节 放鞭 放鞭炮 鞭炮 注意 注意安全 安全 小常识 常识 在 春节 到来 到来之际 之际 提醒 大家 在 燃放 燃放烟花 放烟 烟花 炮竹 时 一定 要 注意 注意安全 安全 防止 危险 发生 防患 防患于未 防患于未然 于未然 未然 请 注意 以下 以下几点 几点	False	AGAINST
870	春节放鞭炮	放鞭炮烟花…这些可是过新年必不可少的前奏~在古代，最重要的是冬至，但是最团圆的可是春节，所以让我们上一锅圆圆的肉丸吧 @广西大学共青团 @广西大学中加国际学院 @黄菀菀不是guan	FAVOR	放鞭 放鞭炮 鞭炮 烟花 这些 可是 过 新年 必不可少 不可 少 前奏 在 古代 最 重要 是 冬至 但是 最 团圆 可是 春节 所以 让 我们 上 一 锅 圆圆 圆圆的 肉丸 广西 广西大学 大学 共青 共青团 广西 广西大学 大学 中加 国际 学院 黄 不是 guan	True	FAVOR
871	春节放鞭炮	大家将体验中国舞狮，放鞭炮，传统民间音乐，舞蹈演员，武术表演等。活动从1月13开始到到2月17结束。（via@墨尔本团购缤纷淘 ）	FAVOR	大家 将 体验 中国 舞狮 放鞭 放鞭炮 鞭炮 传统 民间 音乐 舞蹈 舞蹈演员 演员 武术 表演 等 活动 从 NUMBER 月 NUMBER 开始 到 到 NUMBER 月 NUMBER 结束 via 墨尔本 团购 缤纷 淘	False	AGAINST
873	春节放鞭炮	正好就是春节。春节指的是我们中国华夏民族的元旦，农历的第一天，正月初一。春节又称农历新年、|春节放鞭炮...	FAVOR	正好 就是 春节 春节 指 是 我们 中国 华夏 华夏民族 民族 元旦 农历 第一 第一天 一天 正月 正月初 正月初一 月初 初一 春节 又称 农历 新年 春节 放鞭 放鞭炮 鞭炮	True	FAVOR
874	春节放鞭炮	#烟花易冷还引起雾霾# ” 元宵节&情人节“再次呼吁： 表达爱意方法多多，我们不放烟花！ 合家欢乐喜庆祥和，我们不放鞭炮！ 春节PM2.5浓度降近四成 政府提倡百姓支持 京津地区少放鞭炮作用明显 ”元宵节&情人节“继续保持- 地球医生环保工作室 http://t.cn/8F0hWsZ	AGAINST	烟花 易 冷 还 引起 雾 霾 元宵 元宵节 情人 情人节 再次 呼吁 表达 爱意 方法 多多 我们 不 放 烟花 合家 合家欢 合家欢乐 欢乐 喜庆 祥和 我们 不 放鞭 放鞭炮 鞭炮 春节 pm2 5 浓度 降 近 四成 政府 提倡 百姓 支持 京津 京津地区 地区 少 放鞭 放鞭炮 鞭炮 作用 明显 元宵 元宵节 情人 情人节 继续 保持 地球 医生 环保 工作 工作室	True	AGAINST
886	春节放鞭炮	大人小孩都同意不买了。 俺窃喜，省了鞭炮钱。	AGAINST	大人 小孩 都 同意 不 买 俺 窃喜 省 鞭炮 钱	False	FAVOR
889	春节放鞭炮	放鞭炮、敲锣打 鼓、吃饺子、给压岁钱等习俗。 不同时期、不同地区、不同民族的 习俗都不相同。	NONE	放鞭 放鞭炮 鞭炮 敲锣 打 鼓 吃饺子 饺子 给 压岁 压岁钱 等 习俗 不同 时期 不同 地区 不同 民族 习俗 都 不 相同	False	AGAINST
895	春节放鞭炮	#春节放鞭炮#除夕夜燃放鞭炮将小区内堆放的垃圾引燃，烧毁了四辆车以及物业大楼北侧墙面。提醒博友：安全意识时刻都要放在心头。	AGAINST	春节 放鞭 放鞭炮 鞭炮 除夕 除夕夜 燃放 燃放鞭炮 放鞭 放鞭炮 鞭炮 将 小 区内 堆放 垃圾 引燃 烧毁 四辆 车 以及 物业 大楼 北侧 墙面 提醒 博 友 安全 安全意识 全意 意识 时刻 都 要 放在 心头	False	FAVOR
902	春节放鞭炮	我开始支持限制燃放，毕竟好环境对我们太稀缺了，但考虑到数千年的传统，我觉得不妨借鉴凯撒大帝的胡子税的做法——征收燃放税，而不是清朝留头不留发的做法。	FAVOR	我 开始 支持 限制 燃放 毕竟 好 环境 对 我们 太 稀缺 但 考虑 到 数千 数千年 千年 传统 我 觉得 不妨 借鉴 凯撒 凯撒大帝 大帝 胡子 税 做法 征收 燃放 税 而 不是 清朝 留 头 不留 发 做法	False	AGAINST
903	春节放鞭炮	因为可以贴春联，看春节联欢晚会，走亲访友，放鞭炮&bull;&bull;&bull;&bull;&bull;&bull;记得去年春节来临时|练字	FAVOR	因为 可以 贴 春联 看 春节 联欢 联欢晚会 晚会 走亲访友 访友 放鞭 放鞭炮 鞭炮 bull bull bull bull bull bull 记得 去年 春节 来 临时 练字	True	FAVOR
904	春节放鞭炮	不放或少放鞭炮。但除夕，破五，元宵节轰隆隆的鞭炮爆炸声告诉我们：道德约束多么苍白，无力！	AGAINST	不放 或 少 放鞭 放鞭炮 鞭炮 但 除夕 破五 元宵 元宵节 轰隆 轰隆隆 隆隆 鞭炮 爆炸 爆炸声 告诉 我们 道德 约束 多么 苍白 无力	False	FAVOR
908	春节放鞭炮	医院都会接收到被鞭炮炸伤、烧伤的病人，全市除夕当天的消防接处警量非常大，安全重于泰山，防患于未然很关键······	AGAINST	医院 都 会 接收 到 被 鞭炮 炸伤 烧伤 病人 全市 除夕 当天 消防 接处警 处警 量 非常 大 安全 重于 重于泰山 泰山 防患 防患于未 防患于未然 于未然 未然 很 关键	False	FAVOR
909	春节放鞭炮	从黑龙江来三亚过春节的李女士说，今年不放烟花鞭炮，不污染三亚的好空气；河南游客黄先生说将尽举手之劳为三亚增添一份干净。（孙婧）http://t.cn/Rw7IRiD您呢？	AGAINST	从 黑龙江 龙江 来 三亚 过 春节 李女士 女士 说 今年 不 放 烟花 鞭炮 不 污染 三亚 好 空气 河南 游客 黄先生 先生 说 将 尽 举手 举手之劳 之劳 为 三亚 增添 一份 干净 孙 婧 http t cn rw7irid 您 呢	False	FAVOR
920	春节放鞭炮	贴对联，贴年画、发压岁钱、拜年、包饺子、吃年夜饭等，家长可 http://t.cn/zj36jIt	FAVOR	贴 对联 贴 年画 发 压岁 压岁钱 拜年 包 饺子 吃 年夜 年夜饭 夜饭 等 家长 可	True	FAVOR
921	春节放鞭炮	我就不相信PM2.5是鞭炮造成的，放一个春节的鞭炮还低不上一个污染企业一个月的排放，你们有什么资格不让我放鞭炮，去你大爷的只是老纸比较尊重你们 我在:|飞霞北路	FAVOR	我 就 不 相信 pm2 5 是 鞭炮 造成 放 一个 春节 鞭炮 还 低 不 上 一个 污染 企业 一个 一个月 排放 你们 有 什么 资格 不让 我 放鞭 放鞭炮 鞭炮 去 你 大爷 只是 老 纸 比较 尊重 你们 我 在 飞 霞 北路	False	AGAINST
923	春节放鞭炮	经成都晚报、成都晚报新浪官方微博关注，先后有14个社区响应。社区广播滚动播放倡议书、手机短信呼吁春节不放烟花爆竹、社区公告栏张贴温馨提示……http://t.cn/zYcACQa	AGAINST	经 成都 晚报 成都 晚报 新浪 官方 微 博 关注 先后 有 NUMBER 个 社区 响应 社区 广播 滚动 播放 倡议 倡议书 手机 手机短信 短信 呼吁 春节 不 放 烟花 烟花爆竹 爆竹 社区 公告 公告栏 张贴 温馨 提示	True	AGAINST
926	春节放鞭炮	房子外面硝烟弥漫能见度只有一两米的春节，一对没有经验的年轻父母，担心只有一个多月的我被鞭炮声吓到，用棉花把我耳朵塞住然后把小小的婴儿用被子整个严严实实包起来。	NONE	房子 外面 硝烟 硝烟弥漫 弥漫 能见 能见度 只有 一两 一两米 两米 春节 一对 没有 经验 年轻 父母 担心 只有 一个 一个多 一个多月 多月 我 被 鞭炮 鞭炮声 炮声 吓 到 用 棉花 把 我 耳朵 塞住 然后 把 小小 小小的 婴儿 用 被子 整个 严严 严严实实 严实 实实 包 起来	False	FAVOR
929	春节放鞭炮	可是，目前，越来越少的鞭炮声是否让您对春节的期待没了着落？沿袭千年的文化传统在现代生活中将怎样变迁？http://t.cn/RGbkD98	FAVOR	可是 目前 越来 越来越 越来越少 越少 鞭炮 鞭炮声 炮声 是否 让 您 对 春节 期待 没 着落 沿袭 千年 文化 传统 在 现代 生活 中将 怎样 变迁	False	AGAINST
930	春节放鞭炮	已经丢得沒多少了，珍惜吧，以后都不知到什么是过年了， |你是被鞭炮... 我在:|326省道	FAVOR	已经 丢 得 没 多少 珍惜 以后 都 不知 到 什么 是 过年 你 是 被 鞭炮 我 在 NUMBER 省道	False	AGAINST
932	春节放鞭炮	元宵节又炮火连天了。这无异于苦中作乐啊！人人都是要出门的，不要等到大雾阴霾再怨天尤人啊！	AGAINST	元宵 元宵节 又 炮火 炮火连天 连天 这 无异 无异于 异于 苦中作乐 作乐 啊 人人 都 是 要 出门 不要 等到 大雾 阴霾 再 怨天 怨天尤人 啊	False	FAVOR
933	春节放鞭炮	放鞭炮是传统春节传下来的，不放鞭炮还算过年，那么些年大家一起放鞭炮怎么就没污染成现在这样？竟瞎扯些没用的，以为很爱国很环保，小儿无知。 详情:http://t.cn/zY2aekQ	FAVOR	放鞭 放鞭炮 鞭炮 是 传统 春节 传下 传下来 下来 不 放鞭 放鞭炮 鞭炮 还 算 过年 那么 那么些 年 大家 一起 放鞭 放鞭炮 鞭炮 怎么 就 没 污染 成 现在 这样 竟 瞎扯 些 没用 以为 很 爱国 很 环保 小儿 无知 详情	True	FAVOR
942	春节放鞭炮	工业却更发达，春节越来越不春节，生命会变得毫无意义。信仰，不过是人自己给自己找的，无此，空虚恐惧接踵而至！	FAVOR	工业 却 更 发达 春节 越来 越来越 不 春节 生命 会 变得 毫无 毫无意义 无意 意义 信仰 不过 是 人 自己 给 自己 找 无 此 空虚 恐惧 接踵 接踵而至	True	FAVOR
946	春节放鞭炮	而不是什么福事的传说讲给了麻麻，结果我妈恍然大悟……说:那更得买了！咱家有个少女！！！	FAVOR	而 不是 什么 福 事 传说 讲 给 麻麻 结果 我 妈 恍然 恍然大悟 大悟 说 那 更 得 买 咱家 有 个 少女	False	AGAINST
948	春节放鞭炮	在淘宝保险就有保险公司推出了专门针对少年儿童烟花爆竹意外的“鞭炮险”,该产品仅限父母为子女投保。希望大家平平安安,不要出现赔付的情况。@思源经纪 @张鹏sys	FAVOR	在 淘宝 保险 就 有 保险 保险公司 公司 推出 专门 针对 少年 少年儿童 儿童 烟花 烟花爆竹 爆竹 意外 鞭炮 险 该 产品 仅限 父母 为 子女 投保 希望 大家 平平 平平安安 平安 安安 不要 出现 赔付 情况 思源 经纪 张 鹏 sys	False	AGAINST
951	春节放鞭炮	主要是为了环境，为了身体！不是新鲜事但是实际是！	AGAINST	主要 是 为了 环境 为了 身体 不是 新鲜 新鲜事 但是 实际 是	True	AGAINST
953	春节放鞭炮	2个老天王还是可以保证一定质量的~诶，初四迎财神就要这么过去了，反正今年都不放鞭炮，春节也不放，财神也不放，可以睡觉了~	AGAINST	NUMBER 个 老 天王 还是 可以 保证 一定 质量 诶 初四 迎 财神 就要 这么 过去 反正 今年 都 不 放鞭 放鞭炮 鞭炮 春节 也 不放 财神 也 不放 可以 睡觉	False	FAVOR
955	春节放鞭炮	好于去年同期，受雨水影响呈现“小清新”。据预测，在未来几天直到月底，受本地雨水影响，空气还会继续保持在优良水平。	NONE	好 于 去年 去年同期 同期 受 雨水 影响 呈现 小 清新 据预测 预测 在 未来 几天 直到 月底 受 本地 雨水 影响 空气 还 会 继续 保持 在 优良 水平	False	AGAINST
957	春节放鞭炮	今年过年放鞭炮的特别少 一点年味儿都没有 一个中央电视台的主持人还说：“难道春节真的是无炮不欢吗”。他妈的 过年不放鞭炮 还有啥意思啊 还好意思问 真他妈应该拉出去 枪毙五分钟	FAVOR	今年 今年过年 过年 放鞭 放鞭炮 鞭炮 特别 少 一点 年 味儿 都 没有 一个 中央 中央电视台 电视 电视台 主持 主持人 还 说 难道 春节 真的 是 无 炮 不 欢 吗 他妈的 过年 不 放鞭 放鞭炮 鞭炮 还有 啥意思 意思 啊 还 好意 好意思 意思 问 真他妈 应该 拉出 拉出去 出去 枪毙 五分 五分钟 分钟	False	AGAINST
960	春节放鞭炮	放鞭炮咋不行啊！支持放鞭炮	FAVOR	放鞭 放鞭炮 鞭炮 咋 不行 啊 支持 放鞭 放鞭炮 鞭炮	True	FAVOR
968	春节放鞭炮	#芒果TV小年夜嗨通晚# 采莲船，记得春节年初三四家里面也玩这个，还要放鞭炮呢，传统文化希望能继续发扬下去。	FAVOR	芒果 tv 小年夜 年夜 嗨 通 晚 采莲船 记得 春节 年初 三四 三四家 四家 里面 也 玩 这个 还要 放鞭 放鞭炮 鞭炮 呢 传统 文化 希望 能 继续 继续发扬 发扬 下去	False	AGAINST
969	春节放鞭炮	#喜欢什么怪味道#喜欢春天鸟语花香 喜欢夏天雨后的清新 喜欢秋天东平湖里的肥鱼 喜欢冬天 过春节放鞭炮的味道 |喜欢什么怪...	FAVOR	喜欢 什么 怪 味道 喜欢 春天 鸟语 鸟语花香 花香 喜欢 夏天 雨后 清新 喜欢 秋天 东平 东平湖 平湖 里 肥 鱼 喜欢 冬天 过 春节 放鞭 放鞭炮 鞭炮 味道 喜欢 什么 怪	False	AGAINST
973	春节放鞭炮	【相关部门呼吁不放或少放鞭炮】过春节，农村不放炮根本行不通，鞭炮声在农村是节气喜庆的标志，少放一点还是是可以的！	FAVOR	相关 部门 呼吁 不放 或 少 放鞭 放鞭炮 鞭炮 过 春节 农村 不 放炮 根本 行不通 不通 鞭炮 鞭炮声 炮声 在 农村 是 节气 喜庆 标志 少 放 一点 还是 是 可以	False	AGAINST
974	春节放鞭炮	因此一到12点就开始有鞭炮声响起，每家人都在自家的放的鞭炮声中诉说这对来年的憧憬与希望。也祝大家在新的一年开开心心，平平安安，顺顺利利~	FAVOR	因此 一 到 NUMBER 点 就 开始 有 鞭炮 鞭炮声 炮声 响起 每家 人 都 在 自家 放 鞭炮 鞭炮声 炮声 中 诉说 这 对 来年 憧憬 与 希望 也 祝 大家 在 新 一年 开开 开开心 开开心心 开心 心心 平平 平平安安 平安 安安 顺顺 顺顺利利 顺利 利	False	AGAINST
976	春节放鞭炮	再到跨年夜不放鞭炮，都在悄悄改变着了传统的过年方式。让我们一起来看看今年是怎样过年的，又有着怎样的变化？http://t.cn/RwNDjEE	NONE	再 到 跨 年夜 不 放鞭 放鞭炮 鞭炮 都 在 悄悄 改变 着 传统 过年 方式 让 我们 一 起来 看看 今年 是 怎样 过年 又 有着 怎样 变化	False	FAVOR
977	春节放鞭炮	以往人们黎明起，放鞭炮，焚香拜神。转发这只财神爷，今年会发发发发发	NONE	以往 人们 黎明 起 放鞭 放鞭炮 鞭炮 焚香 拜神 转发 这 只 财神 财神爷 今年 会 发 发 发 发 发	False	AGAINST
991	春节放鞭炮	今年春节不放鞭炮，得到了家人的大力支持，特别是孩子的支持，看来环保意识在下一代已经逐步养成了。	AGAINST	今年 今年春节 春节 不 放鞭 放鞭炮 鞭炮 得到 家人 大力 大力支持 支持 特别 是 孩子 支持 看来 环保 意识 在 下一代 一代 已经 逐步 养成	True	AGAINST
1005	春节放鞭炮	游园、打麻将、打牌之外，今天的中国人在春节期间的玩法越来越个性化、多样化。有人回家玩，就有... |正月里，吃...	FAVOR	游园 打麻将 麻将 打牌 之外 今天 中国 人 在 春节 期间 玩法 越来 越来越 个性 个性化 多样 多样化 有人 回家 玩 就 有 正月 里 吃	False	AGAINST
