ID	TARGET	TEXT	STANCE	PREDICT	IS_CORRECT
1025	春节放鞭炮	#春节少放鞭炮# #春节不放鞭炮# 又到了开着电脑，却只能听见鞭炮声的时候了。我觉得不放鞭炮也不是过不了年的。更何况，是在这种居民区。就不能自己挑个空旷的地方，爱咋放咋发。	FAVOR	AGAINST	False
1029	春节放鞭炮	【开门炮让PM2.5指数飙升 五成网友元宵拒放鞭炮】商家大多选择初七初八开门营业，并放“开门炮”图喜庆，这让春节“年味”更重了，长沙火车站附近PM2.5指数在初七当天就突破了300微克/立方米。调查显示五成网友想换种方式闹元宵，小编建议爱环保的您来开福喜乐会找最传统的年味，赏最炫彩的花灯吧！	NONE	FAVOR	False
1034	春节放鞭炮	【怎么理解关于环卫工人面对春节放鞭炮的这张图片？】@maldijie : 德，律己为德，律人无异于私刑。 http://t.cn/Rw7Kj0A（分享自 @知乎）不能同意更多	FAVOR	NONE	False
1035	春节放鞭炮	不好好整治污染，倒把老百姓的年味给整没了，唉。 (评论给 春节不放鞭炮过个环保大年_时政_大连新闻网 http://t.cn/8FxH1Gw )	FAVOR	AGAINST	False
1036	春节放鞭炮	发表了博文 《《春节趣事》》 - 春节是中国的传统节日，包饺子、贴对联，挂红灯、拜年、放鞭炮、扭秧歌、划旱船、糖球会、萝卜会等热热闹闹的民间庆祝活动的场面一定会给孩子留下深深的印象。  请家长协助 http://t.cn/zYc6Ym5	FAVOR	FAVOR	True
1041	春节放鞭炮	#春节少放鞭炮#为环卫工人们转!今天在家楼下拍的，大年初七是大多都行业新年上班第一天，传统习俗放鞭炮来增添喜庆，但街边随意燃放不仅污染了空气，且其产生的炮竹垃圾确实给环卫工人们增添了不小的劳动量，所以减少炮竹的燃放，或在固定地点有序燃放是十分有必要的!平时生活中都多多换位思考吧	AGAINST	FAVOR	False
1047	春节放鞭炮	【这个春节，咱不放鞭炮如何？】现在每次看到“PM2.5”这个字眼，你是否会心头一紧？你知道吗，燃放鞭炮不仅会造成空气污染，而且会产生噪声污染。燃放烟花爆竹产生的固体废弃物还会使清洁人员的工作量增加。为了你和你的家人过一个清新的马年春节，今年过年请尽量不放或少放烟花。同意的请转！	AGAINST	AGAINST	True
1049	春节放鞭炮	全面西化的步骤：高考必考英语，研究生必考英语，为此小学、中学、大学都必修英语，所有学生因此大量接触西方文化，洗脑也就成为必然结果！这批学生如今已是社会主流，社会西化也就成了自然而然的事！现在的年轻人，有谁还十分明白中华传统习俗？今年的春节，所有媒体、公知砰击放鞭炮绝非偶然！	FAVOR	FAVOR	True
1054	春节放鞭炮	#要低碳环保，就少放鞭炮！# 每年三十晚上~12点~劈了啪啦~一顿乱响~然后天就是灰蒙蒙的~医院挤渣渣的~第二天早上满街都是鞭炮屑~这么多鞭炮~又费钱~又污染~还要环卫工人大年初一加班~但是我们的传统就是这样所以我们要少放~尽量不放！从我做起春节刷微博~不放鞭炮！	AGAINST	AGAINST	True
1067	春节放鞭炮	【今年春节，你还放鞭炮吗？】近来，“为了空气质量春节不放烟花爆竹的倡议”在朋友圈传递。有人却认为：没了花炮就少了“年味”。根据历年数据分析，烟花爆竹燃放对春节期间空气质量影响明显，环保部门也曾建议尽量不放或少放烟花爆竹，减少空气污染物排放和花炮垃圾。你怎么看？（新浪黑龙江）	NONE	AGAINST	False
1072	春节放鞭炮	【正月初六：送穷，迎财】①送五穷：智穷、学穷、文穷、命穷、交穷；②垃圾是“穷鬼”象征，要打扫干净；③送穷要送得远远的，放鞭炮“崩穷”，可郊游；④休息几天，今天努力干活，称“恨穷”。送走穷鬼，才有财运！春节假期最后一天，打扫卫生，送穷神！转发微博，穷，走你！	FAVOR	FAVOR	True
1073	春节放鞭炮	#春节不放鞭炮#除夕，全国天气形势平和，没有冷空气的侵扰，但多地有浓雾，中央气象台首次发布烟花爆竹燃放气象指数，山西大部分地区不太适宜燃放烟花爆竹。	AGAINST	AGAINST	True
1086	春节放鞭炮	【7天长假禾城空气质量还不错】 春节7天长假已经结束了，很多人感觉这个春节放鞭炮的越来越少了。那么，问题来了，空气是不是有所好转呢？昨天记者从市环境监测站了解到，春节7天假期里，市区空气质量整体还不错，好于去年同期，受雨水影响呈现“小清新”。http://t.cn/Rw0b8Ro	NONE	FAVOR	False
1091	春节放鞭炮	#春晚# 春节放鞭炮，一定要保持距离，注意安全哦！	FAVOR	FAVOR	True
1093	春节放鞭炮	【 从春节习俗看古代中国人思维方式：顺应规律 】中国人过春节有很多传统习俗，如放鞭炮、生旺火、挂灯笼、吃饺子等。这些习俗的形成有深厚的历史积淀，从中可以体会中华传统文化和一些基本理念，发现古代中国人的思维方式 http://t.cn/zYyWGm9	NONE	FAVOR	False
1103	春节放鞭炮	#小年# 在我的老家，今天这个日子是要放鞭炮，祭灶王和吃火烧的。那个传统而隆重的仪式也意味着春节气氛的开始，要是再下点雪配合一下就更有年味～虽然很多年没在家过过小年了，但那个热闹劲还是记忆犹新。今天北京下雪了，窗外时不时响两声炮响，就是没有糖火烧，没有灶王爷的年画，少了点年味。。。	FAVOR	FAVOR	True
1105	春节放鞭炮	感叹：传承了几千年的春节放鞭炮盛事，居然被微信红包干掉了。	NONE	FAVOR	False
1108	春节放鞭炮	【一样的年味 不同的精彩】放鞭炮、吃年夜饭、走亲访友……除了这些传统的过节方式外，随着时代变迁，旅游、健身等休闲方式也使现代人的春节假期更加丰富多彩。多位市民谈起自己不同方式过春节的感想……http://t.cn/zYXvCrb	NONE	FAVOR	False
1112	春节放鞭炮	#春节少放不放烟花爆竹#【哈尔滨市企业积极参与“春节不放鞭”活动】哈尔滨铁路局、哈啤公司承诺今年过年不放鞭炮烟花。	AGAINST	AGAINST	True
1113	春节放鞭炮	今年春节不放鞭炮了，为环保做一份贡献，只听响儿也高兴啊，高高兴兴过年啦	AGAINST	AGAINST	True
1114	春节放鞭炮	#南开警事# 羊年近在咫尺，家家开始贴福字、放鞭炮，年味儿越来越浓。为了让歪果友人也能感受春节的气氛，南开分局涉外警务安保服务队来到天津师范大学，向留校的外籍学生介绍了中国的传统文化和民俗，发放了中英双语宣传防范提示单，还互赠了礼物。同学们纷纷表示：Nankai police very good！	FAVOR	FAVOR	True
1122	春节放鞭炮	【财神节愿望虽好 放鞭炮污染环境浪费资源】主页君今个一早到现在，耳边的鞭炮声断断续续，到了晚上更为热闹，人们的发财愿望是好的，过这个财神节也是你的自由，可能不能不放鞭炮呢？首先这不是春节，有历史传统习俗，非放不可。再者，有问过他老人家喜欢鞭炮吗？他来了你们放炮也得把他吓跑了	AGAINST	FAVOR	False
1126	春节放鞭炮	大连市文明办、环保局联合发出倡议书”不放、少放烟花爆竹，绿色过春节”，我举双手赞同。家里近几年一直都没有放鞭炮。其实，年味儿不只是鞭炮味儿，美好的中国年有丰富的年俗，少了鞭炮，还有写春联、挂年画、贴窗花、蒸年糕、包饺子、守岁、拜年……大家只要齐心去做，过绿色环保年，一样热闹有趣。	AGAINST	AGAINST	True
1131	春节放鞭炮	分享@_万子汉_ 的美拍“#搞笑##逗比#每次过春节放鞭炮，那个鞭炮的引线太短了，每次点着之后都要跑得跟狗一样快😩😩😩😩#我要上热门#@美拍小助手 @屎蒂夫 @柴禾儿妞”，快来看看>> |美拍（通过 #美拍# 拍摄）	FAVOR	FAVOR	True
1132	春节放鞭炮	只怪二老的子女无能。让花甲之年的父母做环卫工这种行为已经构成了不孝顺。玉龙认为，二老既然选择了这份职业，放不放鞭炮是别人的事，环卫工你只管扫净。大春节放个鞭炮二老也该体谅体谅。干工作就得任劳任怨，履职尽责要认真，不埋怨。况且我们都是中国人。不说两家话！	NONE	AGAINST	False
1134	春节放鞭炮	#春节传统里的光阴故事#放鞭炮是中国春节的传统民俗，能够带来节日的气氛，但是也带来了污染和危险。今年放鞭炮的现象明显比去年少多了，可能是大家的环保意识都提高的原因吧。时代的变迁必然带来风俗的变化，但也给春节这个传统节日不断注入新的内涵。@青岛文明网 @中国文明网	AGAINST	FAVOR	False
1135	春节放鞭炮	#春节请少放鞭炮#春节你还会放鞭炮嘛？看到这张图你心酸吗？号召春节不放鞭炮～既环保，又可以让辛苦的环卫工人过个安心的好年爱心传递～	AGAINST	AGAINST	True
1142	春节放鞭炮	#春节不放鞭炮#请不要再夺走中华传统传统	FAVOR	AGAINST	False
1145	春节放鞭炮	【这个春节，咱不放鞭炮如何？】2014年春节慢慢临近，烟花爆竹也将暂时解禁。可是，这个春节你真的还想放鞭炮和烟花吗？金华城区PM2.5指数居高不下，隔三差五“破表”，连呼吸都让人担惊受怕，满城尽是“口罩族”……哎！这个春节，咱不放鞭炮如何？年味或许变淡，空气肯定变好，聪明的你会怎么选择？	AGAINST	AGAINST	True
1150	春节放鞭炮	#新春喜洋洋#年味很淡，很多文化传统消失了，如贴春联、放鞭炮等。春节变成吃喝节麻将节，天天吃喝，麻将打得昏天黑地。从民俗心理来说，为减少雾霾，禁鞭后鞭炮不能响，年味更不足，能否科技创新发明价廉物美声光电俱全的鞭炮，既能出声响烟雾，又不恶化环境。春节年俗非遗传承也要推陈出新 @武汉晚报	AGAINST	FAVOR	False
1153	春节放鞭炮	中国智慧01282：春节还有保持传统的意义，现代社会已经把中国农业社会多少年形成的厚重传统冲击的七零八落，危在旦夕。而春节是迎新辞旧的节点，强大的传统力量聚集家人发小好友同学团圆，保持着春节的程序和礼仪，贴对联放鞭炮热热闹闹。当然也有拉动内需的意义，春节是高消费集中时段，群起而消费。	FAVOR	FAVOR	True
1154	春节放鞭炮	【春节放不放鞭炮】最近一组呼吁大家少放鞭炮让环卫工人早点回家的照片火了，可是卖鞭炮的大爷急了，卖扫帚的大爷有话说了，大家买几把扫帚回去放完鞭炮自己扫。小编认为，此法可行。不过，考虑到空气质量的问题，咱们还是少放点鞭炮吧。这件事情你们怎么看？	AGAINST	AGAINST	True
1156	春节放鞭炮	分享自ccswsxhle 《86@365穿新衣》 - “穿新衣，戴新帽。吃饺子，放鞭炮。”这是我们小时候，对春节的念想。记得那时候，每到除夕这一天，在母亲忙着年夜饭的... (来自 @头条博客) - |86@365穿新...	FAVOR	FAVOR	True
1160	春节放鞭炮	#春节放鞭炮# 【古建筑内禁止燃放烟花爆竹】为加强春节期间文物古建筑消防安全保卫,重庆市公安消防总队对古建筑内燃放烟花爆竹、非宗教活动场所焚香烧纸的,依法予以清除。对宗教场所点灯、焚香、烧纸的,必须在安全地点并安排专人看管。 详情:|春节放鞭炮	AGAINST	NONE	False
1163	春节放鞭炮	凭什么春节放鞭炮就是污染，那凭什么污染那么大那些有识之士在重污染天气不选择用公共交通？真他妈的一群放屁人，过年才放几天？ 我在这里:|马鞍山路	FAVOR	FAVOR	True
1164	春节放鞭炮	不放鞭炮的春节是不完整哒！（欢迎关注公众号：清脆小萝卜）一个不专注于任何一个方面的健康脑洞号！	FAVOR	AGAINST	False
1168	春节放鞭炮	#文化市南#【过年，到社区品味年的味道】春节，是中华民族最隆重的传统佳节，依稀记得小时候一年当中最期待的就是过年了，家里做馒头、贴楹联、包饺子，和小伙伴组团穿新衣、放鞭炮、走街串巷，除夕夜全家欢聚一堂吃年夜饭，还有压岁钱…… |过年，到社...	FAVOR	FAVOR	True
1170	春节放鞭炮	#春节回家九件事# 小时候，总盼望着过年，可以吃好吃的，可以有新衣服，可以有压岁钱，可以放鞭炮，可以到处疯玩。现在反而对过年没什么期待了，天天都能吃好吃的，没了压岁钱，不好意思放鞭炮，也觉得没什么好玩了。 这一切都是因为生活质量的提高，让我们对“度日如年”有了最新诠释：天天都像在过年	FAVOR	FAVOR	True
1173	春节放鞭炮	大过年、庆元宵怎能不放鞭炮？当烟花爆竹“恋”上年节，喜庆的气氛便大大地有了。燃放烟花爆竹的传统文化源远流长，虽说春节、元宵燃放烟花鞭炮是一种民俗，但所带来的弊端也是显而易见——花钱不算，还会造成噪音和空气污染，如果不正确燃放更容易伤人和引起火灾。那么，你对燃放烟花鞭炮如何看待？	NONE	AGAINST	False
1177	春节放鞭炮	【百余市民用行动给出“环保答案”】“低碳环保过大年”活动反响热烈，活动开展5天以来，共收到百余份“环保承诺语”“春节环保小创意”、20余篇“不放鞭炮，怎样更有年味”“春节环保小故事”稿件，50位参与活动的市民获得了由安利德州分公司为大家准备的安利优生活浓缩洗洁精http://t.cn/8Fx599k	AGAINST	AGAINST	True
